10.25,32.8243,4.52288,-29.2081,15.6286,14.3957,-29.7414,5.84014,32.7086,-23.8656,-17.3392,24.1228,-0.313172,-19.3622,14.5515,6.97383,-23.2389,7.82248,23.0382,-9.75459,-6.65049
10.375,32.6633,4.64079,-29.1471,15.4385,14.4568,-29.5498,5.67825,32.5943,-23.6633,-17.1923,24.1251,-0.312331,-19.3646,14.5519,6.97586,-23.2403,7.82215,23.0407,-9.75573,-6.65271
10.5,32.5024,4.75865,-29.086,15.2484,14.5179,-29.3582,5.51645,32.4802,-23.4611,-17.0454,24.1275,-0.31149,-19.3671,14.5523,6.9779,-23.2418,7.82183,23.0432,-9.75687,-6.65493
10.625,32.3416,4.87644,-29.025,15.0584,14.579,-29.1668,5.35473,32.3661,-23.2588,-16.8984,24.1298,-0.31065,-19.3696,14.5527,6.97993,-23.2432,7.8215,23.0456,-9.75801,-6.65716
10.75,32.1809,4.99418,-28.9641,14.8686,14.6401,-28.9754,5.19309,32.2521,-23.0566,-16.7515,24.1322,-0.309809,-19.372,14.5531,6.98196,-23.2447,7.82118,23.0481,-9.75916,-6.65938
10.875,32.0202,5.11186,-28.9031,14.6788,14.7011,-28.7841,5.03153,32.1381,-22.8543,-16.6045,24.1346,-0.308969,-19.3745,14.5535,6.984,-23.2461,7.82085,23.0506,-9.7603,-6.6616
11.0,31.8597,5.22948,-28.8422,14.4891,14.7621,-28.593,4.87006,32.0242,-22.652,-16.4576,24.1369,-0.308128,-19.377,14.5539,6.98603,-23.2476,7.82052,23.0531,-9.76144,-6.66383
11.125,31.6992,5.34704,-28.7814,14.2995,14.823,-28.4019,4.70868,31.9103,-22.4498,-16.3106,24.1393,-0.307288,-19.3794,14.5543,6.98806,-23.249,7.8202,23.0555,-9.76258,-6.66605
11.25,31.5388,5.46454,-28.7205,14.11,14.884,-28.2109,4.54737,31.7965,-22.2475,-16.1637,24.1416,-0.306447,-19.3819,14.5548,6.9901,-23.2505,7.81987,23.058,-9.76373,-6.66827
11.375,31.3785,5.58198,-28.6597,13.9207,14.9449,-28.02,4.38616,31.6828,-22.0453,-16.0167,24.144,-0.305607,-19.3844,14.5552,6.99213,-23.2519,7.81955,23.0605,-9.76487,-6.6705
11.5,31.2183,5.69936,-28.599,13.7314,15.0057,-27.8292,4.22502,31.5691,-21.843,-15.8698,24.1463,-0.304766,-19.3868,14.5556,6.99416,-23.2534,7.81922,23.063,-9.76601,-6.67272
